Keyword,Score
transmission elimination measures,0.07983261873116985
return priorities,0.07987957813702824
zealand germany usa,0.07991289993704126
work resumption,0.07992166733073193
gdp impact,0.0800659312159407
field environment travel,0.08008555729516013
operations,0.08009082324935413
feb,0.08043702947372194
monitor leading indicators,0.08045360970641041
expert interviews mckinsey,0.08077018493140543
low levels asia,0.08088054104295768
localized,0.08091584630520797
detailed return,0.08093909295654753
critical decision makers,0.0810254385478858
plan interventions engage,0.08103608419303181
long-term growth large,0.08111972414025125
relationship,0.08135079791599453
nerve centers war,0.08138065737528774
times improved air,0.08156446840827498
shifts,0.0816196836179178
cases number,0.08162337129741436
equivalently large international,0.08182986472501866
city antibody testing,0.08200227829679117
