Keyword,Score
similarly,0.8622670840221918
dashboard,0.8624046325963232
pulled,0.8624046325963232
track,0.8624046325963232
reactions,0.8625628278418498
governance,0.8628650302940195
chief,0.8630728597191509
rate,0.8630728597191509
continuously,0.8631603241861349
invest,0.8631603241861349
industry structure,0.8635169788026567
direct employees,0.863676798513201
increasingly,0.8637087454177651
give,0.8637087454177651
problems,0.8637087454177651
solve,0.8637087454177651
jumping,0.8637087454177651
embrace,0.8637087454177651
quick,0.8637087454177651
videoconferences,0.8637087454177651
stable,0.8637312451269405
avoid,0.8640153870362494
lose,0.8640153870362494
panic,0.8640153870362494
sight,0.8640153870362494
cross-functional,0.8640153870362494
supported,0.8643148979645513
putting,0.8643148979645513
visibility,0.864542070226686
accounts,0.8646075597203274
type,0.8648936383867473
units,0.8651733856856906
local,0.8651733856856906
reallocation,0.8651733856856906
taxes low,0.8655302509610509
shocks,0.865547002679723
radically,0.8657148270813778
fragility,0.8657148270813778
exposing,0.8657148270813778
pandemic,0.8657148270813778
products,0.8657148270813778
mix,0.865785872647948
low-cost,0.865905412041966
striking,0.8659769612681837
radical,0.8659769612681837
steadily,0.8660201291486231
quality,0.866317290452793
sourcing,0.8664754040377427
cross-training,0.8664754040377427
themes,0.8664850740108226
seek,0.8664850740108226
digitization,0.8666967064426264
value-chain,0.8666967064426264
expensive,0.8669139642063448
wider,0.8669728865495487
redesign,0.8669728865495487
potential,0.8669728865495487
acute,0.8669728865495487
protect,0.8669728865495487
end-to,0.8670999043244262
rebalance,0.867209611927607
short,0.8673368467393535
happening,0.8673368467393535
declined,0.8674417639123524
once-prevalent,0.8674417639123524
global-sourcing,0.8674417639123524
product-driven,0.8674417639123524
integrating businesses,0.8674454752040858
trend,0.8676694935393889
expect,0.8676694935393889
levers,0.8678929448865309
triple,0.8678929448865309
reinvention,0.8678929448865309
supplement,0.8678929448865309
operational,0.8678929448865309
dual,0.8678929448865309
fallout,0.8681392930117025
compressing,0.8683314939917771
rationalization,0.8685205241546465
clean-sheeting,0.8685205241546465
procurement,0.8685205241546465
rebalancing,0.8685205241546465
reduce,0.8685389740272381
innovators,0.8685389740272381
demonstrated,0.8685389740272381
leveraging,0.8687064734067186
embracing,0.8688894280860766
defined,0.8690694711432302
benefits,0.8691510977844588
significant,0.8691510977844588
end-customer,0.8691510977844588
pace,0.8692466823107847
operating-expense,0.8693481297648928
increasing,0.8693481297648928
functions,0.8694211382628239
remotely,0.8694211382628239
revamped,0.8695418290540399
economic,0.8695418290540399
amid,0.8695418290540399
thrive,0.8695418290540399
approach,0.8695418290540399
methodologies,0.8697322924509434
technology-enabled,0.8697322924509434
diagnostics,0.8699196128213045
capital-spend,0.8699196128213045
portfolio,0.8699196128213045
inventory,0.8699196128213045
propositions,0.870092844495447
seeking,0.8701038793013774
fixed,0.8701038793013774
turn,0.8701038793013774
enterprises,0.8702545774398023
improved,0.8702545774398023
customization,0.8702545774398023
sustainability,0.8702545774398023
interconnected,0.8702545774398023
mass,0.8702545774398023
taking,0.87041395878544
hastened,0.8706391947518938
monthly,0.8707259006126246
communication,0.8708120688902986
essence,0.8708785729601717
decline,0.8709822851695596
manual,0.8709822851695596
rise,0.8709822851695596
technical,0.8709822851695596
analytical,0.8709822851695596
repetitive,0.8709822851695596
paradigms,0.8710291176229715
substantial,0.8711499139763774
engagement,0.8711499139763774
investment,0.8711499139763774
training,0.8711499139763774
delivered,0.8711499139763774
specifically,0.8713044733781569
sustainable,0.8713150230846175
lockdown,0.8714684892526294
strategies,0.8714776777792347
equally,0.8714776777792347
kind,0.8716110185590031
product-development,0.8716379409730776
environmental,0.8716379409730776
responsiveness,0.8716379409730776
limited,0.8716379409730776
strategy,0.8716843110467959
asked,0.8718904561187393
unfreezing,0.872027449541844
responding,0.872027449541844
great,0.872027449541844
goals,0.8722961884806157
bureaucracy,0.8722961884806157
standards,0.8724054337070208
upend,0.8724054337070208
recognize,0.8724054337070208
era,0.8724280113012065
curbside-delivery,0.8726976560057249
exploring,0.8726976560057249
stretched,0.8726976560057249
live,0.8728408010713349
personal,0.8730631002903533
orientation,0.8730631002903533
ownership,0.8730631002903533
demanding,0.8730631002903533
recently,0.8732589178801702
executive,0.8732589178801702
cared,0.8733065470724375
forced,0.8733946604354437
heat,0.8733946604354437
identity,0.8734261261190992
corporate,0.8736609442328119
replaced,0.8736609442328119
begins,0.8737915621073352
commit,0.8737915621073352
determining,0.8739205464029351
hierarchy,0.8740037107141773
pressures,0.8741153513218247
fluid,0.8742257583459309
supportive,0.8744208400587123
travel,0.8744891149754694
employer,0.8745421666385318
communities,0.8746620567166017
put,0.8746620567166017
told,0.8746620567166017
acted,0.8746620567166017
unlearned,0.874760097479493
characteristic,0.8747805398177374
noticeable,0.8747805398177374
scalability,0.8748635791514506
stands,0.8748976446120292
shareholder,0.8748976446120292
purpose,0.8748976446120292
dynamic,0.8750133989465768
certainty,0.8751278298757905
circuits,0.8751278298757905
rewiring,0.8751278298757905
transactional,0.8751676200465083
speedy,0.8752409636903388
institutionalize,0.8752409636903388
forms,0.8752409636903388
beats,0.8752409636903388
jump,0.8752409636903388
decentralization,0.8752409636903388
appreciation,0.8753528259448068
profound,0.8753528259448068
showing,0.8753528259448068
generation,0.8753651674877869
adaptation,0.8754624518338507
continuing,0.8754634414841412
streamline,0.8754634414841412
simplify,0.8754634414841412
global value chains,0.8755266960332716
hid,0.8755587664592073
recalled,0.8755587664592073
linked,0.8755728344689381
character,0.8755728344689381
shown,0.8755728344689381
expertise,0.8755728344689381
premium,0.8755728344689381
unexpected,0.8755728344689381
renewed,0.8757880461396557
committing,0.8757880461396557
top,0.8757880461396557
scarcest,0.8757880461396557
hire,0.8757880461396557
care,0.8758420585414917
servicing,0.875884670606265
financing,0.875884670606265
check,0.8759653991252186
contactless,0.8759653991252186
boarding,0.8759653991252186
domain,0.8760263696122566
delegates,0.876102261753817
flatter,0.876102261753817
reality,0.8762034614450278
answer,0.8762047913816909
questions,0.8762047913816909
reopening,0.876296312816152
individual,0.8763062503248245
experimentation,0.8763062503248245
institutional,0.8763062503248245
factors,0.8763062503248245
embed,0.8763062503248245
cultivation,0.8764066580588074
fosters,0.8764066580588074
relationships,0.8765060335592171
closed,0.8765060335592171
proved,0.8765060335592171
systems,0.8765060335592171
resilient,0.8765060335592171
mutually,0.8765060335592171
beneficial,0.8765060335592171
events,0.8765587673566162
deep,0.8766043953181101
retail,0.8766043953181101
understanding,0.8766043953181101
suddenly,0.8766446506459149
clusters,0.8766446506459149
customers’,0.8767017613598495
previously,0.8767017613598495
linking,0.8767017613598495
relate,0.8767017613598495
organizing,0.8767017613598495
unconnected,0.8767017613598495
revolutionizing,0.8767017613598495
analyzing,0.876729754491834
catalyze,0.8767981492563026
digitally,0.8767981492563026
full-time,0.8768935761414379
outsourcing,0.8768935761414379
direct,0.8768935761414379
played,0.8768935761414379
virtual,0.8768935761414379
difficult,0.8769880587253475
imagine,0.8769880587253475
succeed,0.8769880587253475
enabling,0.877144005374602
online,0.877144005374602
interact,0.877174255790816
leisure,0.877174255790816
conduct,0.877174255790816
past,0.877174255790816
transactions,0.877174255790816
routine,0.877174255790816
transformation,0.877174255790816
loved,0.877174255790816
medical,0.877174255790816
trade-ins,0.8772246828315056
stunning,0.8772660016918834
migration,0.8772660016918834
ensuring,0.8773046618575019
access,0.8773568661551803
deployment,0.8773568661551803
historic,0.8773568661551803
surely,0.8773568661551803
witnessing,0.8773568661551803
remembered,0.8773568661551803
imagination,0.8773782757829498
parallel,0.8774625667221445
organize,0.8775149624255156
play,0.8775360095491762
techniques,0.8776178019467475
period,0.8776243170049475
partial,0.8776243170049475
fundamental,0.8776243170049475
face,0.8776243170049475
volumes,0.8776944431174877
forecasting,0.8776944431174877
behavior,0.8777118000940537
marketing efficiency e-commerce,0.8777274295607003
hardship,0.8777704460732237
lurches,0.8777984722602319
economy,0.8777984722602319
modernization,0.8778458201250123
plane,0.8778843466372385
comfortable,0.8778843466372385
restaurants,0.8778843466372385
feel,0.8778843466372385
sporting,0.8778843466372385
real,0.8780537530636884
adapting,0.8780537530636884
maintenance,0.8780682591119788
company had recovered,0.8780953842605856
norm,0.8781373099118358
address,0.8781373099118358
ambitious,0.8781373099118358
opposed,0.8781373099118358
mapping,0.878141206886568
infrastructure,0.8782135695265949
increase,0.8782853552623464
aftermath,0.8783565721600685
mile,0.878427228126179
solving,0.878427228126179
incorporating,0.878427228126179
purchase,0.878464171417537
seamless,0.878464171417537
initial,0.878464171417537
distribution,0.8785441019853889
handle,0.8785441019853889
auto,0.8785441019853889
home,0.8785441019853889
factory,0.8785668881144524
practices,0.8785668881144524
in-flight,0.8786233404322553
passenger,0.8786233404322553
industries,0.8786233404322553
execution,0.8787043954338644
real-time,0.8787797826945581
incorporate,0.8787797826945581
success,0.8788398079821974
rebuilt,0.8788570068194571
risk,0.8788570068194571
recalibrated,0.8788570068194571
validating,0.878933579454514
modeling,0.878933579454514
coping,0.8790095102252926
massive,0.8790095102252926
collection,0.8790848085559826
idle,0.8790848085559826
app,0.8790848085559826
maintain,0.8790848085559826
facing,0.8790848085559826
telecommunications,0.8790848085559826
fleet,0.8790848085559826
reserved,0.8791045694863341
redesign their operations,0.8791804133051302
fund,0.8792335446193597
greatly,0.8792335446193597
improve,0.8792335446193597
lower,0.8792335446193597
reducing,0.8793070002414982
match,0.8793070002414982
projects,0.8793798592124374
figuring,0.8793798592124374
nonessential,0.8793798592124374
evaluating,0.8793798592124374
needed,0.8794521300274091
fill,0.8794521300274091
train,0.8794521300274091
it-product,0.8794521300274091
decommissioning,0.8795238210102819
on-premise,0.8795238210102819
legacy,0.8795238210102819
speeded,0.8795238210102819
data-driven,0.8797354957270553
implementing,0.8797354957270553
integrating,0.8797354957270553
accelerated delivery,0.8797442921926113
variety,0.8798738583324628
mining,0.8798738583324628
priorities,0.8798738583324628
wide,0.8798738583324628
banks,0.8798738583324628
dedicated,0.8798738583324628
established,0.8799422360713062
entities,0.8799422360713062
capture,0.8799422360713062
football,0.8800100878038426
brought,0.8800100878038426
paramount,0.8800100878038426
heights,0.8800100878038426
on-the,0.8800100878038426
usual,0.8800774206321135
foundations,0.880144241522207
managing,0.8802105573076124
senior,0.8802763746924736
asset management,0.8805866877107895
analytics in decision,0.8837891004410741
talent development,0.8855878667434856
company ’s ability,0.8869902209128315
leaders did n’t,0.8890233313963133
roles linked,0.8918712349006608
primary sources,0.8929250632980503
making the shift,0.8967644240803917
marketing and sales,0.89827322657098
creating new data,0.8987803649358993
roles needed,0.8993766348296978
costs and making,0.9008105792702571
rethink their organizations,0.9043613169304738
compressing months,0.9045842325464888
virtual operating,0.9055241990852891
sneader and bob,0.9139104818481213
recovery fully,0.9142292181366196
nimble ecosystem management,0.9144228061944668
sixty percent,0.9153045202736864
rethink their revenue,0.9170152611743942
hong kong office,0.9222735188610339
san francisco office,0.9232135541681372
internet of things,0.9257384295103229
recovery dashboard,0.9297811296546198
radically changed demand,0.9304724372265537
enable real-time decision,0.9321054998980426
fundamentally rethink,0.9328965553264752
leaders will face,0.9362840415288401
ambitious digital agenda,0.9419476591179277
create new models,0.9421252265621366
including increased,0.9422242014763759
answer important,0.9430668232544522
important questions,0.9430668232544522
network of teams,0.9447237537843646
attacking style,0.9464344553537578
critical for business,0.9503793726558346
recovery period,0.9619746663258207
fast beats slow,0.9683195760663063
leaders to find,0.9699479157062112
models and deliver,0.9741301975944893
purpose-driven customer playbook,0.9769422523232794
enabled ecosystems,0.9772622336607881
experimentation many leaders,0.9780916699788984
traditional channels,0.9838584359206992
sources of data,0.9901292963218264
marketing efficiency,0.9909930839166696
teams with cross,0.9915072517200779
chains and channels,0.9919212675503478
growth plan,0.9919544911306357
functional skills,0.9971916102118218
percent in february,1.0026999084498378
illustrative high structural,1.0059796798860898
models to handle,1.0083132552808969
agile methods,1.008910177596991
illustrative high,1.0103481514054369
embrace agile,1.012336865154644
enable reimagination,1.0125789934360943
reflect changing,1.0178922330257256
products and services,1.0184886309548276
global managing partner,1.0189235523809492
american telecommunications,1.0191739732489353
leaders must commit,1.0197882326089542
models were proving,1.0230202268195931
shifts in industry,1.0231074511705962
services across sectors,1.0276198445468783
changed significantly,1.0282422422761388
goods and services,1.029631799935435
supplement internal operations,1.0333690324612201
daily team check-ins,1.0335779300996546
accelerating cost transparency,1.0392235876605431
model in product-driven,1.0439298984267094
roster changed,1.0472156857848949
shifts in operating,1.0492462385561767
support bringing,1.0546811706484454
bring a business,1.0564454844495277
promotions based,1.0631757594883045
time to impact,1.0632817186403105
accelerated decline,1.07001729401676
accelerated product-development,1.0716860057401285
cancelled orders,1.0728740295846655
reimagine their business,1.079487380833999
taxes low slow,1.085748380195428
forced to work,1.0872708450831232
beats slow,1.0928195452384024
encourage agility,1.1004080087180306
payment terms,1.1066895167788595
previous norm,1.10844253136673
focused on ges,1.1093494255131777
accelerated the shift,1.1128350726451934
cloud operations on-premise,1.11824678700543
called first-time customers,1.1258033485690666
remote selling,1.1370881541511981
percent of businesses,1.1380315813407293
adapt their organizations,1.1380401367995392
established new business,1.1390091364179735
business as usual,1.1391395107163935
telecommunications company developed,1.1407692222355594
encourage regionalization,1.1408610157032897
decisions and strengthen,1.1504378548311864
outsourcing partner,1.152427747300492
insight generation,1.1549226341520882
safety marketing efficiency,1.1579231741753246
fundamental challenges,1.1610856652389774
managing partner,1.1618517571970415
creating flexible payment,1.1619345051752488
senior partner,1.1620395886899215
consumer behavior,1.1621291879751425
collaboration tools,1.1623633263052366
give remote,1.165345746707212
increased health,1.1757344034840744
style of soccer,1.1772829865516385
point for brazilian,1.1777362658900925
organization that delegates,1.179057732455785
approaches include,1.1814538538682917
reallocating resources,1.1894763063109193
changing fundamentally,1.1949148784077106
reskilling the sales,1.1950140730657595
safety of employees,1.1957364266225239
coronavirus pandemic,1.1963143522196111
accelerate tech modernization,1.1964041706346107
free up sales,1.1968422390686249
enable rapid adaptation,1.1969275609871706
virtual operating environment,1.1998661809524624
previous two tournaments,1.199981121121402
north american telecommunications,1.2052729447489416
mckinsey ’s hong,1.2074666934174143
data and certainty,1.21039045165909
access to services,1.2148534622104925
sense of identity,1.215888763026123
purchase to service,1.2163883593492895
including bringing,1.2176584999691578
build long-term,1.2185369341589731
long-term strategic,1.2196055740642409
sense of purpose,1.2197051675438157
navigate demand forecasting,1.2225608787129
behavior and demand,1.224690212284759
making this turnaround,1.225755146201571
proven growth,1.226382900760792
data and create,1.226817229000036
strategic partnerships,1.2390525153951464
organizations must answer,1.24580974598363
rapidly validating models,1.2462101397567962
revolutionizing how organizations,1.2463941844200905
quickly to bring,1.2478063401157617
rethink their operating,1.2516001495601252
tech firms,1.2579197254949421
long-term strategic advantage,1.2596084961220682
creating a unique,1.2636254325614595
widely regarded,1.2661792980909201
learning platforms,1.2675253217863724
automation technologies,1.271277608556822
hit the united,1.2713961401721772
functional teams dedicated,1.2725232430611915
named the player,1.2760591081394175
making them variable,1.2801762827924796
effective decentralization,1.283131154275937
radically changed,1.2844325370719782
early signals,1.2857297945228225
flexible payment,1.2946595895658675
catalyze growth,1.2967161105223939
time and resources,1.2995524064104316
product-driven value chains,1.3018126149117586
technical support,1.308698442485882
tech modernization,1.3137096043115308
regionalization of global,1.3161598539365569
costs are flexible,1.3177566753171979
analyzing these demand,1.3177994992385142
customers facing hardship,1.3196170334248036
proven growth sources,1.323170930903012
skills and roles,1.3325727702103851
strategic partnerships matter,1.3348528157641706
incorporate new data,1.338063354566214
accelerate these efforts,1.3409647587915465
global asset base,1.341813753720436
n’t be faster,1.3434923984747937
top talent,1.3485798551666248
making between local,1.3530444080125321
insights to make,1.35320968859583
enable real-time,1.3633229831378477
making have replaced,1.3653039751946752
accelerate the development,1.3730086494974743
matching business priorities,1.3825786431322376
trend to accelerate,1.387172887389354
cost of flexibility,1.3874868641000508
measures for rapid,1.3884849647415722
strategic areas,1.3918538427445035
critical roles linked,1.3979617862820277
time and adapting,1.4037892416249003
full suite,1.4060745534896175
daily cadence,1.4067855726708132
navigate the recovery,1.4068451733363225
chains has steadily,1.415605384990298
experience has shown,1.4167157374082642
expertise or experience,1.4167157374082642
experience and committing,1.417047338567371
chains to protect,1.4171578655291373
packaging demand planning,1.418290708400965
designed by global,1.4273101004584294
employees at scale,1.430791208533466
quickly to rebalance,1.4311435527866592
automating processes,1.4420018785317161
spend analysis,1.4439418454704094
grace and style,1.4441129689379537
develop an agile,1.444322839496289
back to life,1.4485739124564962
deliver it quickly,1.449667303962286
based in mckinsey,1.4531690453586676
bringing it back,1.4538925959172726
journeys and accelerate,1.4558708784344396
past few months,1.4616078575565208
enduring success,1.4638378311949185
unique attacking,1.470236623817946
fixed capital costs,1.4722325172793724
external suppliers,1.4902030387970466
creating a seamless,1.4902795282892605
partner of mckinsey,1.4908220094723155
greater workforce,1.4929055234848017
include launching,1.4957165321059962
requires quickly reducing,1.4963335153167878
reflect their impact,1.497672429920614
fragility in global,1.5009953856782854
rebalance their global,1.5038715544323624
regionalization of supply,1.507270094802892
opportunities and leadership,1.5086782879639666
’re successfully,1.5125705557854223
striking how fast,1.5221871684092532
months of effort,1.523833023712955
complete tasks,1.5335833065986215
common performance,1.5341596908119604
track progress,1.5366749316454997
social contract,1.5367666315080681
costs into variable,1.5426826918711358
leading retailer,1.5483582333360701
organizational structures,1.5489879588735054
performance culture,1.5504663890568249
shift will call,1.5540361078164755
include procurement,1.5541438447657219
prioritized to reflect,1.5563634819130105
reinvent the role,1.5598606132889838
increasing capital,1.5598768964884389
turnaround required innovation,1.5599230932047334
asset base,1.5600227468436998
end inventory,1.5605543219574778
patterns encourage regionalization,1.5626275965541987
fixed capital,1.5633529215171675
integrating businesses processes,1.5638959538734338
building entities,1.57271565083389
unconnected goods,1.5771335775689606
future it-product,1.5810941686843525
organizational culture,1.587026059217634
scarcest capital,1.5898025388726835
employee and employer,1.5988180553996496
employees and communities,1.5991113948505882
lockdown hit,1.5993226761781303
speed and productivity,1.608172870474447
win back loyal,1.6090824986300118
involve rapidly,1.610277718257155
clear goals,1.6123864295864831
dynamic network,1.6184257443996732
year on year,1.6208413777349346
company recently asked,1.6254599074848586
involves defining,1.6383292519879125
airline developed,1.6396116475869387
start-up mindset,1.6507944208657013
reduce the cost,1.656538038655854
bringing cloud,1.6585001244107629
stunning scale,1.66332843518198
recalibrated to reflect,1.6672827695679335
adoption to enable,1.6761403308350697
lower their cost,1.679822350515994
reducing it costs,1.6799825559479868
it-product platform,1.6808375044869064
growth and enable,1.6853807820751543
shift from closed,1.6944912684897244
patterns have changed,1.7035012180440754
orders to reassure,1.706822711245044
disruptions in supply,1.7085256330412892
analytics to combine,1.7121542342871772
requires integrating,1.7163810784455438
clear growth plan,1.7279840515968055
factors will matter,1.7284298460653378
once-prevalent global-sourcing model,1.7339745758414968
support remote selling,1.738171800152596
requires integrating businesses,1.7408409529860813
flexible payment terms,1.7463748601046722
combine new sources,1.7602388050844404
designed a recovery,1.7623527511960095
favors action,1.773412747560522
accelerating the adoption,1.7741507260443847
insight to experiment,1.7759371808782063
scale and speed,1.7769938523093403
ecosystems and adaptability,1.7800001118931041
brisk cadence,1.786911645173572
mckinsey in early,1.7965705174490214
exposing points,1.818091381093908
speed will continue,1.8217927545312904
launching targeted,1.8235514413340292
deliver these solutions,1.8263489073517876
weeks or days,1.830299667393508
creation of learning,1.8357191476353873
technologies and consumer,1.8418020579832084
prioritizing measures,1.845554770123816
adoption of cloud,1.8500690906179518
accelerated the migration,1.8535492881761022
food for thought,1.8580526376441722
refine targeted,1.8617627357336783
nontraditional collaborations,1.8683272774578172
efforts to reflect,1.8685127292608794
triumph provides food,1.8707844882625781
failure to triumph,1.8707844882625781
torment inflicted,1.8707844882625781
changing the ecosystem,1.883575831100135
fosters value creation,1.8888427171771704
continuously prioritize,1.902963625258469
order might differ,1.9035921482926144
early recovery period,1.9068622891245457
prioritize accounts,1.9122555936295684
n’t just stew,1.9355480049297407
strengthen operational,1.9402257623730235
ability to execute,1.9500287892443653
circuits to make,1.9501006051038021
related disruptions,1.952379653040399
levels of visibility,1.9572819593949744
acute range,1.9640252592527179
radical new levels,1.9669200728086198
collaborations with partners,1.971461075795423
creation is shared,1.9727796554022063
taking action,1.9835427929220515
establishing the skills,1.9845091633401006
social listening,1.9908697917094853
end-customer connectivity,1.994041865303109
put the safety,1.9952234733057599
plan that sets,2.0006717978984083
campaigns to win,2.0015742742312757
skills and designed,2.002375491462994
platforms that support,2.0023813128453676
supplier mix,2.0032836406453964
environment with strong,2.0132217319755576
unique attacking style,2.0182571763289734
operating-expense transparency,2.0183896194537385
creating digitally enabled,2.029459878841486
launch a curbside-delivery,2.0320361417335207
workforce cross-training,2.0334572064055254
suite of technology-enabled,2.0334965086344496
car pickup,2.0351336177079395
jump ahead,2.039294142076952
growth and scalability,2.039294402153151
equally dramatic shifts,2.041075056224334
automation and technology,2.042738011164529
enabled by technology,2.0469207463761365
launch a campaign,2.049601345248473
confront the challenges,2.0528999454027073
strong cost pressures,2.0605826338468796
leading innovators,2.062947158792364
spend leisure time,2.0649588249182624
surveyed by mckinsey,2.065200563456663
nonessential costs related,2.0670909881055124
workforce engagement,2.067103976800842
tasks remotely,2.0704620432248206
greater responsiveness,2.0742468978457693
plan stretched,2.0759582711287665
weeks to launch,2.0800509500402877
repetitive tasks,2.081919868460068
ready to confront,2.0896342719991887
effort into weeks,2.091650438590458
equally dramatic,2.0923359791357687
ability to embed,2.0932225043254595
cadence to encourage,2.0953931046956997
significantly reduce,2.1052457584886657
external orientation,2.106961378729102
limited to accelerated,2.1116571283405694
encourage insight generation,2.1146041668425206
embracing the future,2.1150436411575826
supplement internal,2.1195129419276664
unexpected places,2.1216191074380646
rapidly increasing,2.1262338085290646
ensuring health,2.1281708904914702
initial research,2.131059080661815
areas to focus,2.1336251042041776
spend leisure,2.1358007029973463
organizing to encourage,2.1363841949858253
qualities that brought,2.1370893017762125
field execution,2.1421436589070186
enhancing modeling,2.149444160392291
on-the field,2.152177270684619
country to country,2.1530310314387635
train people,2.156692872914816
build long-term strategic,2.166014224949735
base and fund,2.1802537412830145
implementing change management,2.1843603310624053
increase the speed,2.1887940316793393
rapidly validating,2.201284386977456
beneficial partnerships,2.202989081972615
renewed emphasis,2.2031698869308083
digitally enabled,2.204662116352019
game has changed,2.2148824159387117
remarked one tech,2.2169768961718725
building a cohesive,2.226373990494796
networks of mutually,2.2386107930232706
set new standards,2.2420964022378116
home delivery,2.255307567839956
platforms and networks,2.256890713513209
begins to move,2.2607406044089977
technology is revolutionizing,2.2647391247158684
set an ambitious,2.265907957731345
set the foundations,2.274290576551887
address these challenges,2.27892516273317
consumers may feel,2.279388636591297
deployment of remote,2.2852069453173494
emphasis on talent,2.2965384703734437
patterns for products,2.315810025478097
learning at scale,2.3238340723591397
app to manage,2.325088009896394
establish a brisk,2.3550727080457667
challenge requires integrating,2.3656751320574902
incorporating data-driven decision,2.3807968995268616
adaptability is essential,2.3815696561717505
accounts and deals,2.382110244860383
force to support,2.40326906361581
base and supplier,2.4093952943730947
speedy and effective,2.4313709293290735
capture new opportunities,2.4450297251211026
mapping these skills,2.4510872552261147
questions about growth,2.4517235624414107
differ from country,2.4628221219048734
response is n’t,2.4751768569798327
tools and approaches,2.483091441052176
benefits in productivity,2.499747329092639
support both individual,2.5121955084162337
satellite imaging,2.517138532509218
signals of increased,2.525688623986984
fleet and support,2.5270350978810345
defining a future,2.5283625605391165
productivity to lower,2.5542588554478542
shared and strategic,2.5693635615923296
efficiency e-commerce features,2.5880732020866106
identify and prioritize,2.5918704505463532
processes to free,2.5922873385024925
foundations for enduring,2.6158706144790846
processes and governance,2.639782372545844
journey from failure,2.6423169909347846
act with urgency,2.6545717909457958
establishing an internal,2.6677057579271786
fully starts,2.696719671367541
delivery by establishing,2.706646370979326
adjusting pricing,2.710100780847638
successfully using advanced,2.722968253612308
reallocation of resources,2.724485674868059
agility and accountability,2.727543071877189
representatives to sell,2.7281888601413344
adjusting pricing covid,2.7387553809776657
rigorously prioritized,2.7412729881768967
methodologies is accelerating,2.7518213144878816
cases and tailored,2.775152951145839
testing over analysis,2.7814734982155978
matrix for prioritizing,2.7941580773700316
action over research,2.8117524153232702
interest and taxes,2.8127723603662917
identify the primary,2.8296400619687265
guide personalization,2.835946111160663
invested in micro,2.835946111160663
listening to guide,2.8548218848052165
public transportation,2.855442030515433
cadence is common,2.8587585584450674
strengthen their links,2.8589362318409153
manage the program,2.862130348151523
points of fragility,2.865264341145008
firms were telling,2.8744397779915607
earnings before interest,2.887397210869358
strengthen operational resilience,2.88990886695673
called first-time,2.8932184999257564
chief competitor,2.900670201100732
dashboard to track,2.902313393862578
require a stable,2.9204633824089674
panic reactions,2.9256876057670547
strategies to create,2.9267382930498616
jumping on quick,2.9368962290810603
problems and give,2.9368962290810603
quick videoconferences,2.9368962290810603
solve problems,2.9368962290810603
videoconferences to solve,2.9368962290810603
driven by urgency,2.9430847730672447
lose sight,2.945124720165525
avoid panic,2.945124720165525
life will differ,2.978868464372728
sustain this performance,2.9792174303437653
technologies at stunning,2.984706823850398
pandemic has radically,2.9914130627870734
spending to proven,2.9922867178003503
including bringing cloud,2.9945564403691707
win each type,2.9988221108543347
manage and maintain,3.0022034424380766
potential shocks,3.0065030891021127
value-chain digitization,3.0186978914611866
economy lurches back,3.0189394702596912
enhancing and expanding,3.0219006630456793
triple sourcing,3.032386354271153
once-prevalent global-sourcing,3.039673043684065
expect this trend,3.0461315647279714
levers to strengthen,3.0524155686976595
reinventing their core,3.0535606067341434
analysis and clean-sheeting,3.0650687928189435
delivery of cars,3.0672718461205717
innovators have demonstrated,3.070997370236879
brought brazilian football,3.071288190686018
economic fallout,3.079691531152825
addition to reinventing,3.082221029717496
survive and thrive,3.085971772299302
significant benefits,3.088702449827434
range of potential,3.089609608603075
portfolio rationalization,3.0906996152923343
inventory rebalancing,3.0906996152923343
revamped approach,3.100091305532081
amid the economic,3.100091305532081
thrive amid,3.100091305532081
recovery fully starts,3.1045787226614934
technology-enabled methodologies,3.105667743682284
diagnostics and portfolio,3.1111681707145245
capital-spend diagnostics,3.1111681707145245
hastened the pace,3.1118460197645232
turn fixed,3.1165944829714634
seeking to turn,3.1165944829714634
mass customization,3.121043785248954
approach to spending,3.128765693383802
cloud and automation,3.131738400213091
segmentation and social,3.1343305385183315
communication and collaboration,3.1414418445420718
environmental sustainability,3.1415911957275178
improved environmental,3.1415911957275178
analytical and technical,3.1426761027605963
decline in manual,3.1426761027605963
manual and repetitive,3.1426761027605963
engagement and training,3.1476939500920107
substantial investment,3.1476939500920107
reinvention and regionalization,3.1481844526754363
city to city,3.1522120020859843
character and results,3.162006712181082
upend old paradigms,3.1647671013172456
seek to reinvent,3.165332650115092
suppliers to supplement,3.1721667981919377
great unfreezing,3.1741779739132174
future it-product platform,3.1806547322656407
standards and upend,3.1856983527416762
recently asked,3.1908709759874734
corporate bureaucracy,3.203289784824286
personal ownership,3.205907381018185
putting in place,3.2059771457569903
replaced corporate,3.2244616225439535
supportive and demanding,3.2269816363657085
launching targeted campaigns,3.2317980181904655
themes are emerging,3.241144671680156
investment in workforce,3.2458344993074824
acted to put,3.255929711127103
noticeable characteristic,3.2596874646632323
rewiring their circuits,3.2707432311267275
institutionalize these forms,3.2743581317349744
decentralization will jump,3.2743581317349744
forms of speedy,3.2743581317349744
profound appreciation,3.277938885311755
digitally enabled ecosystems,3.2781406249550127
simplify and streamline,3.2814860865495468
continuing to simplify,3.2814860865495468
transactional relationships,3.293498386262337
call for substantial,3.2989666344368453
institutional experimentation,3.3087224516619007
individual and institutional,3.3087224516619007
proved more resilient,3.315233445177625
closed systems,3.315233445177625
mutually beneficial,3.315233445177625
medical care,3.315294505565447
